generating LQTLD for map...
Exiting
         1316182 function calls (1305194 primitive calls) in 1014.270 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.084    0.084 add_newdocs.py:10(<module>)
        1    0.000    0.000    0.000    0.000 algos.py:1(<module>)
     1200    0.000    0.000    0.000    0.000 algos.py:10(<lambda>)
        1    0.000    0.000    0.015    0.015 algos.py:15(traveling_salesman)
      120    0.000    0.000    0.000    0.000 algos.py:16(<lambda>)
      120    0.002    0.000    0.004    0.000 algos.py:5(calculate_total_distance)
        1    0.000    0.000    0.000    0.000 appdirs.py:30(<module>)
        1    0.000    0.000    0.000    0.000 appdirs.py:352(AppDirs)
        1    0.000    0.000    0.000    0.000 aptdistro.py:1(<module>)
        1    0.000    0.000    0.000    0.000 aptdistro.py:7(AptDistro)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        1    0.001    0.001    0.001    0.001 arrayprint.py:5(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:528(FloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:634(IntegerFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:654(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:684(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:695(ComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:712(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:733(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 arraysetops.py:26(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 ascii.py:13(Codec)
        1    0.000    0.000    0.000    0.000 ascii.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 ascii.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 ascii.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 ascii.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 ascii.py:34(StreamConverter)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
        1    0.000    0.000    0.000    0.000 ascii.py:8(<module>)
        3    0.000    0.000    0.000    0.000 atexit.py:37(register)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
        1    0.000    0.000    0.000    0.000 backend.py:3(<module>)
        1    0.000    0.000    0.000    0.000 backend.py:72(ExecutableNotFound)
        1    0.001    0.001    0.020    0.020 base.py:33(<module>)
        1    0.000    0.000    0.000    0.000 base.py:36(<module>)
        1    0.000    0.000    0.000    0.000 base.py:70(InvalidMsgSpec)
        1    0.000    0.000    0.000    0.000 base.py:73(MsgGenerationException)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.003    0.003 base64mime.py:25(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bitbucket.py:34(<module>)
        1    0.000    0.000    0.000    0.000 broadcaster.py:33(<module>)
        1    0.000    0.000    0.000    0.000 broadcaster.py:36(TransformBroadcaster)
        1    0.000    0.000    0.001    0.001 buffer.py:30(<module>)
        1    0.000    0.000    0.000    0.000 buffer.py:37(Buffer)
        1    0.000    0.000    0.003    0.003 buffer_client.py:37(<module>)
        1    0.000    0.000    0.000    0.000 buffer_client.py:47(BufferClient)
        1    0.000    0.000    0.000    0.000 buffer_interface.py:174(TypeException)
        1    0.000    0.000    0.000    0.000 buffer_interface.py:182(NotImplementedException)
        1    0.000    0.000    0.000    0.000 buffer_interface.py:191(TransformRegistration)
        1    0.000    0.000    0.000    0.000 buffer_interface.py:206(ConvertRegistration)
        1    0.000    0.000    0.616    0.616 buffer_interface.py:30(<module>)
        1    0.000    0.000    0.000    0.000 buffer_interface.py:37(BufferInterface)
        1    0.002    0.002    0.004    0.004 cElementTree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 cache.py:104(CachedSourceManifestProvider)
        1    0.000    0.000    0.000    0.000 cache.py:34(<module>)
        1    0.000    0.000    0.000    0.000 cache.py:75(CachedManifestProvider)
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 calendar.py:132(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:138(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 calendar.py:259(TextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:28(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:376(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
        1    0.000    0.000    0.000    0.000 calendar.py:488(TimeEncoding)
        1    0.000    0.000    0.000    0.000 calendar.py:501(LocaleTextCalendar)
        2    0.000    0.000    0.000    0.000 calendar.py:52(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:536(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        2    0.000    0.000    0.000    0.000 calendar.py:71(__init__)
        1    0.014    0.014    0.016    0.016 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 case.py:1018(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 case.py:131(TestCase)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 case.py:34(_ExpectedFailure)
        1    0.000    0.000    0.000    0.000 case.py:45(_UnexpectedSuccess)
        7    0.000    0.000    0.000    0.000 case.py:607(_deprecate)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 catkin_packages.py:1(<module>)
        1    0.000    0.000    0.000    0.000 charset.py:156(Charset)
        1    0.000    0.000    0.004    0.004 charset.py:6(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2041(Chebyshev)
        1    0.000    0.000    0.000    0.000 chebyshev.py:87(<module>)
        1    0.000    0.000    0.001    0.001 client.py:350(get_master)
        1    0.002    0.002    0.153    0.153 client.py:37(<module>)
        1    0.000    0.000    0.000    0.000 client.py:384(_WFM)
        1    0.000    0.000    0.001    0.001 client.py:435(_init_param_server)
        1    0.000    0.000    0.000    0.000 client.py:447(_Unspecified)
        1    0.000    0.000    0.005    0.005 client.py:450(get_param)
      302    0.000    0.000    0.000    0.000 codecs.py:253(__init__)
      302    0.001    0.000    0.001    0.000 codecs.py:302(__init__)
      302    0.001    0.000    0.003    0.000 codecs.py:311(decode)
        2    0.000    0.000    0.000    0.000 codecs.py:340(__init__)
        2    0.000    0.000    0.000    0.000 codecs.py:413(__init__)
       12    0.000    0.000    0.000    0.000 codecs.py:442(read)
       24    0.000    0.000    0.000    0.000 codecs.py:518(readline)
       24    0.000    0.000    0.000    0.000 codecs.py:627(next)
        2    0.000    0.000    0.000    0.000 codecs.py:666(__init__)
       24    0.000    0.000    0.000    0.000 codecs.py:696(next)
        2    0.000    0.000    0.000    0.000 codecs.py:701(__iter__)
        2    0.000    0.000    0.000    0.000 codecs.py:732(__enter__)
        2    0.000    0.000    0.000    0.000 codecs.py:735(__exit__)
        2    0.000    0.000    0.000    0.000 codecs.py:856(open)
        2    0.000    0.000    0.000    0.000 codecs.py:92(__new__)
        1    0.000    0.000    0.000    0.000 collections.py:11(<module>)
       14    0.008    0.001    0.010    0.001 collections.py:305(namedtuple)
      599    0.000    0.000    0.000    0.000 collections.py:349(<genexpr>)
       73    0.000    0.000    0.000    0.000 collections.py:373(<genexpr>)
       73    0.000    0.000    0.000    0.000 collections.py:375(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:38(OrderedDict)
        1    0.000    0.000    0.000    0.000 collections.py:407(Counter)
        1    0.000    0.000    0.000    0.000 common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:35(<module>)
        1    0.000    0.000    0.000    0.000 common.py:43(ResourceNotFound)
        1    0.000    0.000    0.000    0.000 composer.py:11(Composer)
        1    0.000    0.000    0.000    0.000 composer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 composer.py:8(ComposerError)
        1    0.001    0.001    0.003    0.003 config.py:25(<module>)
        1    0.000    0.000    0.000    0.000 config.py:285(ConvertingMixin)
        1    0.000    0.000    0.000    0.000 config.py:318(ConvertingDict)
        1    0.000    0.000    0.000    0.000 config.py:333(ConvertingList)
        1    0.000    0.000    0.000    0.000 config.py:343(ConvertingTuple)
        1    0.000    0.000    0.001    0.001 config.py:350(BaseConfigurator)
        1    0.000    0.000    0.000    0.000 config.py:489(DictConfigurator)
        1    0.000    0.000    0.000    0.000 constructor.py:12(ConstructorError)
       24    0.000    0.000    0.000    0.000 constructor.py:149(add_constructor)
        1    0.000    0.000    0.000    0.000 constructor.py:15(BaseConstructor)
        5    0.000    0.000    0.000    0.000 constructor.py:155(add_multi_constructor)
        1    0.000    0.000    0.003    0.003 constructor.py:161(SafeConstructor)
        1    0.000    0.000    0.003    0.003 constructor.py:2(<module>)
        1    0.000    0.000    0.000    0.000 constructor.py:467(Constructor)
        1    0.000    0.000    0.000    0.000 constructor.py:532(classobj)
        1    0.000    0.000    0.000    0.000 contextlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:132(closing)
        6    0.000    0.000    0.000    0.000 contextlib.py:54(contextmanager)
        1    0.000    0.000    0.000    0.000 contextlib.py:9(GeneratorContextManager)
 3144/168    0.006    0.000    0.016    0.000 copy.py:145(deepcopy)
     1752    0.000    0.000    0.000    0.000 copy.py:198(_deepcopy_atomic)
  840/120    0.002    0.000    0.010    0.000 copy.py:226(_deepcopy_list)
       96    0.000    0.000    0.003    0.000 copy.py:234(_deepcopy_tuple)
       48    0.000    0.000    0.002    0.000 copy.py:253(_deepcopy_dict)
     2784    0.002    0.000    0.003    0.000 copy.py:267(_keep_alive)
      155    0.001    0.000    0.005    0.000 copy.py:306(_reconstruct)
      108    0.000    0.000    0.002    0.000 copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 copy_reg.py:27(constructor)
      155    0.000    0.000    0.000    0.000 copy_reg.py:92(__newobj__)
       17    0.000    0.000    0.000    0.000 copy_reg.py:95(_slotnames)
       13    0.000    0.000    0.000    0.000 core.py:102(parse_rosrpc_uri)
        1    0.000    0.000    0.000    0.000 core.py:1078(_DomainedBinaryOperation)
       40    0.000    0.000    0.001    0.000 core.py:108(get_object_signature)
        6    0.000    0.000    0.000    0.000 core.py:1099(__init__)
        1    0.000    0.000    0.000    0.000 core.py:125(MAError)
        1    0.000    0.000    0.000    0.000 core.py:133(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:159(LoggingThrottle)
        1    0.001    0.001    0.003    0.003 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:226(deprecated)
        1    0.000    0.000    0.000    0.000 core.py:2311(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2317(__init__)
        9    0.000    0.000    0.000    0.000 core.py:2480(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2528(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2642(MaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:28(<module>)
        1    0.000    0.000    0.000    0.000 core.py:302(NullHandler)
       11    0.000    0.000    0.000    0.000 core.py:34(rd_debug)
        1    0.001    0.001    0.006    0.006 core.py:35(<module>)
       85    0.000    0.000    0.000    0.000 core.py:353(is_shutdown)
        1    0.000    0.000    0.000    0.000 core.py:48(InvalidData)
        2    0.000    0.000    0.000    0.000 core.py:523(is_topic)
        2    0.000    0.000    0.001    0.000 core.py:534(xmlrpcapi)
        1    0.000    0.000    0.000    0.000 core.py:57(UnsupportedOs)
        1    0.000    0.000    0.000    0.000 core.py:5889(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:60(RosdepInternalError)
        1    0.000    0.000    0.000    0.000 core.py:6084(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:6091(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6094(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:6194(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:6251(_minimum_operation)
        1    0.000    0.000    0.000    0.000 core.py:6255(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6265(_maximum_operation)
        1    0.000    0.000    0.000    0.000 core.py:6269(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6318(_frommethod)
       23    0.000    0.000    0.001    0.000 core.py:6329(__init__)
       23    0.000    0.000    0.001    0.000 core.py:6334(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:72(CachePermissionError)
        1    0.000    0.000    0.000    0.000 core.py:756(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:765(__init__)
        1    0.000    0.000    0.000    0.000 core.py:7765(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:7778(__init__)
        1    0.000    0.000    0.000    0.000 core.py:778(_DomainTan)
        8    0.000    0.000    0.000    0.000 core.py:7783(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:78(DownloadFailure)
        1    0.000    0.000    0.000    0.000 core.py:786(__init__)
        1    0.000    0.000    0.000    0.000 core.py:795(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:801(__init__)
        1    0.000    0.000    0.000    0.000 core.py:815(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:821(__init__)
        1    0.000    0.000    0.000    0.000 core.py:830(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:836(__init__)
        1    0.000    0.000    0.000    0.000 core.py:84(InstallFailed)
        1    0.000    0.000    0.000    0.000 core.py:845(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:85(MaskedArrayFutureWarning)
       27    0.000    0.000    0.000    0.000 core.py:863(__init__)
        4    0.000    0.000    0.000    0.000 core.py:89(doc_note)
        1    0.000    0.000    0.000    0.000 core.py:921(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:941(__init__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:185(_ndptr)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:338(prep_simple)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 cyaml.py:14(CBaseLoader)
        1    0.001    0.001    0.001    0.001 cyaml.py:2(<module>)
        1    0.000    0.000    0.000    0.000 cyaml.py:21(CSafeLoader)
        1    0.000    0.000    0.000    0.000 cyaml.py:28(CLoader)
        1    0.000    0.000    0.000    0.000 cyaml.py:35(CBaseDumper)
        1    0.000    0.000    0.000    0.000 cyaml.py:52(CSafeDumper)
        1    0.000    0.000    0.000    0.000 cyaml.py:69(CDumper)
        1    0.000    0.000    0.000    0.000 debian.py:197(AptInstaller)
        1    0.000    0.000    0.234    0.234 debian.py:31(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:17(_floatconstants)
        1    0.000    0.000    0.002    0.002 decoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:272(JSONDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:302(__init__)
        1    0.000    0.000    0.002    0.002 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1669(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.001    0.001    0.001    0.001 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:208(matrix)
        1    0.000    0.000    0.053    0.053 defmatrix.py:246(__new__)
        2    0.000    0.000    0.000    0.000 defmatrix.py:292(__array_finalize__)
        1    0.000    0.000    0.014    0.014 defmatrix.py:402(tolist)
        1    0.000    0.000    0.053    0.053 defmatrix.py:66(asmatrix)
        1    0.000    0.000    0.000    0.000 dependency_graph.py:30(<module>)
        1    0.000    0.000    0.000    0.000 dependency_graph.py:33(Resolution)
        1    0.000    0.000    0.000    0.000 dependency_graph.py:43(DependencyGraph)
        1    0.000    0.000    0.000    0.000 develdistro.py:1(<module>)
        1    0.000    0.000    0.000    0.000 develdistro.py:18(DevelDistroRepo)
        1    0.000    0.000    0.000    0.000 develdistro.py:8(DevelDistro)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 dis.py:1(<module>)
        1    0.000    0.000    0.002    0.002 distribution.py:34(<module>)
        1    0.000    0.000    0.000    0.000 distribution.py:40(Distribution)
        1    0.000    0.000    0.002    0.002 distribution_cache.py:34(<module>)
        1    0.000    0.000    0.000    0.000 distribution_cache.py:44(DistributionCache)
        1    0.000    0.000    0.002    0.002 distribution_file.py:34(<module>)
        1    0.000    0.000    0.000    0.000 distribution_file.py:38(DistributionFile)
        1    0.000    0.000    0.000    0.000 distro.py:110(Variant)
        1    0.000    0.000    0.000    0.000 distro.py:139(Distro)
        1    0.000    0.000    0.000    0.000 distro.py:35(<module>)
        1    0.000    0.000    0.000    0.000 distro.py:356(VcsConfig)
        1    0.000    0.000    0.000    0.000 distro.py:402(DvcsConfig)
        1    0.000    0.000    0.000    0.000 distro.py:462(GitConfig)
        1    0.000    0.000    0.000    0.000 distro.py:471(HgConfig)
        1    0.000    0.000    0.000    0.000 distro.py:480(BzrConfig)
        1    0.000    0.000    0.000    0.000 distro.py:489(SvnConfig)
        1    0.000    0.000    0.000    0.000 distro.py:53(InvalidDistro)
        1    0.000    0.000    0.000    0.000 distro.py:628(current_distro_codename)
        1    0.000    0.000    0.000    0.000 distro.py:78(DistroStack)
        1    0.000    0.000    0.000    0.000 doc_build_file.py:34(<module>)
        1    0.000    0.000    0.000    0.000 doc_build_file.py:39(DocBuildFile)
        1    0.000    0.000    0.000    0.000 doc_file.py:34(<module>)
        1    0.000    0.000    0.000    0.000 doc_file.py:37(DocFile)
        1    0.000    0.000    0.001    0.001 doc_repository_specification.py:34(<module>)
        1    0.000    0.000    0.000    0.000 doc_repository_specification.py:37(DocRepositorySpecification)
        1    0.000    0.000    0.000    0.000 domreg.py:3(<module>)
        1    0.000    0.000    0.000    0.000 dot.py:221(SubgraphContext)
        1    0.000    0.000    0.000    0.000 dot.py:236(Graph)
        1    0.000    0.000    0.000    0.000 dot.py:268(Digraph)
        1    0.000    0.000    0.003    0.003 dot.py:29(<module>)
        1    0.000    0.000    0.000    0.000 dot.py:36(Dot)
        1    0.001    0.001    0.001    0.001 dumper.py:2(<module>)
        1    0.000    0.000    0.000    0.000 dumper.py:27(SafeDumper)
        1    0.000    0.000    0.000    0.000 dumper.py:45(Dumper)
        1    0.000    0.000    0.000    0.000 dumper.py:9(BaseDumper)
        1    0.000    0.000    0.000    0.000 emitter.py:18(EmitterError)
        1    0.000    0.000    0.000    0.000 emitter.py:21(ScalarAnalysis)
        1    0.000    0.000    0.000    0.000 emitter.py:35(Emitter)
        1    0.000    0.000    0.000    0.000 emitter.py:9(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:5(<module>)
        3    0.000    0.000    0.000    0.000 environment.py:110(get_ros_package_path)
        1    0.000    0.000    0.000    0.000 environment.py:120(get_ros_home)
        3    0.000    0.000    0.000    0.000 environment.py:179(_compute_package_paths)
        1    0.000    0.000    0.000    0.000 environment.py:35(<module>)
        3    0.000    0.000    0.000    0.000 environment.py:83(get_ros_paths)
        3    0.000    0.000    0.000    0.000 environment.py:96(get_ros_root)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 error.py:45(YAMLError)
        1    0.000    0.000    0.000    0.000 error.py:48(MarkedYAMLError)
        1    0.000    0.000    0.000    0.000 errors.py:13(MessageParseError)
        1    0.000    0.000    0.000    0.000 errors.py:17(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:21(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:25(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:29(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:35(MessageDefect)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:47(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:50(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MalformedHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:56(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:9(MessageError)
        1    0.000    0.000    0.000    0.000 events.py:15(NodeEvent)
        1    0.000    0.000    0.000    0.000 events.py:21(CollectionStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:31(CollectionEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:36(StreamStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:4(<module>)
        1    0.000    0.000    0.000    0.000 events.py:4(Event)
        1    0.000    0.000    0.000    0.000 events.py:42(StreamEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:45(DocumentStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:54(DocumentEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:61(AliasEvent)
        1    0.000    0.000    0.000    0.000 events.py:64(ScalarEvent)
        1    0.000    0.000    0.000    0.000 events.py:75(SequenceStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:78(SequenceEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:81(MappingStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:84(MappingEndEvent)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(ActionException)
        1    0.000    0.000    0.000    0.000 exceptions.py:35(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:37(ROSException)
        1    0.000    0.000    0.000    0.000 exceptions.py:38(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:40(ROSLibException)
        1    0.000    0.000    0.000    0.000 exceptions.py:43(ROSSerializationException)
        1    0.000    0.000    0.000    0.000 exceptions.py:49(ROSInitException)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(ROSInterruptException)
        1    0.000    0.000    0.000    0.000 exceptions.py:64(ROSTimeMovedBackwardsException)
        1    0.000    0.000    0.000    0.000 exceptions.py:73(ROSInternalException)
        1    0.000    0.000    0.000    0.000 exceptions.py:79(TransportException)
        1    0.000    0.000    0.000    0.000 exceptions.py:85(TransportTerminated)
        1    0.000    0.000    0.000    0.000 exceptions.py:91(TransportInitError)
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:133(ExpatBuilder)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:137(__init__)
        2    0.000    0.000    0.000    0.000 expatbuilder.py:155(getParser)
        2    0.000    0.000    0.000    0.000 expatbuilder.py:166(reset)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:174(install)
        1    0.000    0.000    0.001    0.001 expatbuilder.py:219(parseString)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:232(_setup_subset)
       69    0.000    0.000    0.000    0.000 expatbuilder.py:274(character_data_handler_cdata)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:350(first_element_handler)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:463(FilterVisibilityController)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:5(<module>)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:521(FilterCrutch)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:533(Rejecter)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:561(Skipper)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:601(FragmentBuilder)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:62(ElementInfo)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:718(Namespaces)
        2    0.000    0.000    0.000    0.000 expatbuilder.py:721(_initNamespaces)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:726(createParser)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:732(install)
       35    0.000    0.000    0.000    0.000 expatbuilder.py:743(start_element_handler)
       35    0.000    0.000    0.000    0.000 expatbuilder.py:801(end_element_handler)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:818(ExpatBuilderNS)
        2    0.000    0.000    0.000    0.000 expatbuilder.py:821(reset)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:826(FragmentBuilderNS)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:863(ParseEscape)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:867(InternalSubsetExtractor)
        1    0.000    0.000    0.001    0.001 expatbuilder.py:932(parseString)
        1    0.000    0.000    0.001    0.001 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1349(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1361(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1415(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1431(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:214(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:231(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:235(getdoc)
        1    0.000    0.000    0.000    0.000 feedparser.py:158(FeedParser)
        1    0.000    0.000    0.006    0.006 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:43(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 fftpack.py:32(<module>)
        1    0.000    0.000    0.000    0.000 files.py:16(Base)
        1    0.000    0.000    0.000    0.000 files.py:225(Source)
        1    0.000    0.000    0.000    0.000 files.py:3(<module>)
        1    0.000    0.000    0.000    0.000 files.py:72(File)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.003    0.003 find_in_workspaces.py:33(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 format.py:149(<module>)
     1732    0.002    0.000    0.010    0.000 fromnumeric.py:1892(any)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        2    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:2036(vectorize)
      273    0.001    0.000    0.003    0.000 function_base.py:3933(add_newdoc)
       17    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
       17    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        1    0.001    0.001    0.246    0.246 gbpdistro_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gem.py:32(<module>)
        1    0.000    0.000    0.000    0.000 gem.py:70(GemInstaller)
      210    0.000    0.000    0.001    0.000 genericpath.py:23(exists)
      305    0.001    0.000    0.002    0.000 genericpath.py:34(isfile)
     3252    0.004    0.000    0.017    0.000 genericpath.py:46(isdir)
      444    0.001    0.000    0.002    0.000 genericpath.py:93(_splitext)
        1    0.001    0.001    0.004    0.004 gentools.py:38(<module>)
